clone	day	color	metacell	x_proj	y_proj
WZM0087374	4E1	d_62	#F564E3	24	503.821963531119	716.579677877499
WZM0087376	4E1	d_62	#F564E3	25	411.182071485885	761.695471763819
WZM0087377	4E1	d_62	#F564E3	34	648.483162109895	661.252194800189
WZM0087378	4E1	d_62	#F564E3	34	619.043825970041	673.794367158478
WZM0087380	4E1	d_62	#F564E3	53	771.40223446252	734.584495755467
WZM0087381	4E1	d_62	#F564E3	34	643.674645094937	678.371827850123
WZM0087382	4E1	d_62	#F564E3	34	628.688622211101	678.04663804411
WZM0087383	4E1	d_62	#F564E3	38	415.670228929826	900.753354309889
WZM0087384	4E1	d_62	#F564E3	40	354.887453827077	878.070979220486
WZM0095001	3B3	d_98	#F8766D	15	76.0449122440185	533.217290668819
WZM0095003	3B3	d_98	#F8766D	11	337.060923771394	467.924241631962
WZM0095004	3B3	d_98	#F8766D	44	453.957820828359	927.356531213339
WZM0095005	3B3	d_98	#F8766D	28	436.853278654795	658.731534435196
WZM0095006	3B3	d_98	#F8766D	40	365.192170870955	790.476399403114
WZM0095007	3B3	d_98	#F8766D	13	327.937571770359	414.453781051275
WZM0095008	3B3	d_98	#F8766D	14	342.040524180351	313.231547190366
WZM0095009	3B3	d_98	#F8766D	27	465.605120546539	563.603479512739
WZM0095011	3B3	d_98	#F8766D	15	68.3651069965576	384.846419771973
WZM0095012	3B3	d_98	#F8766D	17	199.114895937926	546.001004286871
WZM0095013	3B3	d_98	#F8766D	10	461.702435375872	435.420981724065
WZM0095014	3B3	d_98	#F8766D	9	348.763999435633	459.005745526509
WZM0095016	3B3	d_98	#F8766D	18	127.562287482958	461.741287662839
WZM0095017	3B3	d_98	#F8766D	15	51.8943144163684	424.95918648216
WZM0095018	3B3	d_98	#F8766D	40	306.890646455372	800.050370290158
WZM0095019	3B3	d_98	#F8766D	42	362.759204508098	767.813382092038
WZM0095020	3B3	d_98	#F8766D	22	37.6976143582742	385.045723524011
WZM0095021	3B3	d_98	#F8766D	2	115.083311360376	248.73133407644
WZM0095022	3B3	d_98	#F8766D	12	304.431129829907	397.276337158707
WZM0095024	3B3	d_98	#F8766D	16	209.751022239831	428.711789115446
WZM0095025	3B3	d_98	#F8766D	22	54.0213701921853	396.572403731441
WZM0095026	3B3	d_98	#F8766D	18	126.360436191632	456.311216061641
WZM0095028	3B3	d_98	#F8766D	20	73.9242291834742	371.783316072975
WZM0095029	3B3	d_98	#F8766D	22	114.754335878714	386.580025099576
WZM0095030	3B3	d_98	#F8766D	43	408.659988334567	809.281786334665
WZM0095031	3B3	d_98	#F8766D	31	487.832373387193	520.879439945485
WZM0095032	3B3	d_98	#F8766D	37	257.711734192633	836.052129626825
WZM0095033	3B3	d_98	#F8766D	27	403.420390350475	540.689222257279
WZM0095034	3B3	d_98	#F8766D	16	198.276708048923	418.246796058827
WZM0095035	3B3	d_98	#F8766D	10	418.293886124546	412.515322422593
WZM0095036	3B3	d_98	#F8766D	37	326.033501429966	832.986831662054
WZM0095038	3B3	d_98	#F8766D	44	432.801146814979	920.406790487839
WZM0095039	3B3	d_98	#F8766D	54	866.348659489031	667.853703104271
WZM0095040	3B3	d_98	#F8766D	21	177.524023842184	268.533209050776
WZM0095041	3B3	d_98	#F8766D	15	81.0735692298287	443.925641252001
WZM0095042	3B3	d_98	#F8766D	20	58.899678071544	414.095432690778
WZM0095043	3B3	d_98	#F8766D	48	794.645953548951	591.875394072166
WZM0095044	3B3	d_98	#F8766D	20	65.0685843144145	345.495225827489
WZM0095045	3B3	d_98	#F8766D	10	385.808969432853	400.660075131278
WZM0095046	3B3	d_98	#F8766D	18	111.603133991869	507.191025229469
WZM0095047	3B3	d_98	#F8766D	20	75.9732212969942	375.366424005195
WZM0095048	3B3	d_98	#F8766D	15	64.597758466242	433.640081794071
WZM0095049	3B3	d_98	#F8766D	39	222.173364915089	807.616573694625
WZM0095050	3B3	d_98	#F8766D	21	172.492044726917	301.330097119029
WZM0095051	3B3	d_98	#F8766D	16	193.436241115884	440.006860997151
WZM0095052	3B3	d_98	#F8766D	22	53.7169881392275	414.410223072044
WZM0095053	3B3	d_98	#F8766D	44	475.288316714875	973.119427386717
WZM0095054	3B3	d_98	#F8766D	15	104.185975028377	450.982466940481
WZM0095055	3B3	d_98	#F8766D	30	475.482095824938	599.399431453322
WZM0095056	3B3	d_98	#F8766D	22	64.4960086802733	388.648817492456
WZM0095058	3B3	d_98	#F8766D	21	130.875908533491	256.004289805219
WZM0095059	3B3	d_98	#F8766D	18	124.93696392606	527.804049019302
WZM0095060	3B3	d_98	#F8766D	10	414.586338016994	384.641511509314
WZM0095061	3B3	d_98	#F8766D	10	475.56157717156	435.090765460226
WZM0095062	3B3	d_98	#F8766D	44	478.180095189841	927.757741829157
WZM0095063	3B3	d_98	#F8766D	23	142.684570589151	388.891453825845
WZM0095064	3B3	d_98	#F8766D	18	126.860717008799	432.484224935482
WZM0095065	3B3	d_98	#F8766D	15	91.7321330531841	482.021506975517
WZM0095066	3B3	d_98	#F8766D	15	107.219827087777	451.959059470206
WZM0095067	3B3	d_98	#F8766D	20	59.3428255161487	350.738762163552
WZM0095069	3B3	d_98	#F8766D	14	319.406155812145	330.907942664459
WZM0095070	3B3	d_98	#F8766D	31	577.9666774037	564.563147544273
WZM0095071	3B3	d_98	#F8766D	22	46.7352805784264	429.346549239218
WZM0095072	3B3	d_98	#F8766D	11	246.11453267414	467.743860410969
WZM0095074	3B3	d_98	#F8766D	43	399.796639524041	804.991059878437
WZM0095075	3B3	d_98	#F8766D	24	539.301056444834	687.833329346008
WZM0095076	3B3	d_98	#F8766D	17	186.974144235489	600.397668955668
WZM0095077	3B3	d_98	#F8766D	40	347.670547047156	852.911773795691
WZM0095078	3B3	d_98	#F8766D	39	211.677655023029	804.181982738217
WZM0095079	3B3	d_98	#F8766D	20	40.7800110477284	346.020449544531
WZM0095080	3B3	d_98	#F8766D	20	36.2504134891514	364.194840807608
WZM0095081	3B3	d_98	#F8766D	33	563.405070639205	524.389438946641
WZM0095082	3B3	d_98	#F8766D	15	123.188165604557	388.632288571887
WZM0095083	3B3	d_98	#F8766D	21	180.999715525017	275.918180936222
WZM0095084	3B3	d_98	#F8766D	10	418.81620793066	379.349476462991
WZM0095085	3B3	d_98	#F8766D	25	412.113528481971	744.747584226753
WZM0095087	3B3	d_98	#F8766D	22	49.0006795576694	389.798624933205
WZM0095088	3B3	d_98	#F8766D	16	147.125939503566	411.15258615365
WZM0095090	3B3	d_98	#F8766D	21	139.611769438217	265.359429545279
WZM0095091	3B3	d_98	#F8766D	15	83.4069130216923	477.902073869988
WZM0095092	3B3	d_98	#F8766D	16	146.771347343885	429.093168329427
WZM0095094	3B3	d_98	#F8766D	22	104.460100068208	383.884615064681
WZM0095095	3B3	d_98	#F8766D	26	297.688117307068	666.789816636956
WZM0095096	3B3	d_98	#F8766D	10	468.999833858012	403.80743083822
WZM0095097	3B3	d_98	#F8766D	13	252.374713755068	385.384793236816
WZM0095098	3B3	d_98	#F8766D	32	593.955263316225	646.594893653089
WZM0095099	3B3	d_98	#F8766D	4	239.378577812274	242.549397148157
WZM0095100	3B3	d_98	#F8766D	21	110.678561193719	315.485322565959
WZM0095101	3B3	d_98	#F8766D	12	304.214398595662	424.969655220657
WZM0095102	3B3	d_98	#F8766D	9	341.814255301695	448.251892744062
WZM0095103	3B3	d_98	#F8766D	25	445.127723176322	764.687985172827
WZM0095106	3B3	d_98	#F8766D	40	401.956640395465	868.407653100675
WZM0095107	3B3	d_98	#F8766D	15	109.713851219269	444.729663800795
WZM0095108	3B3	d_98	#F8766D	37	246.201374848528	843.398460319399
WZM0095109	3B3	d_98	#F8766D	52	701.430351523125	821.011532461285
WZM0095110	3B3	d_98	#F8766D	22	50.5304839080292	446.913829087079
WZM0095111	3B3	d_98	#F8766D	2	139.622459314302	213.533703472787
WZM0095112	3B3	d_98	#F8766D	20	122.920763188976	376.665886659841
WZM0095113	3B3	d_98	#F8766D	14	313.368782875286	325.134672681485
WZM0095114	3B3	d_98	#F8766D	17	180.749414877546	550.354305814118
WZM0095115	3B3	d_98	#F8766D	5	270.893742503285	75.3353059018829
WZM0095116	3B3	d_98	#F8766D	32	666.620589856092	602.473766506099
WZM0095117	3B3	d_98	#F8766D	22	36.8677247298576	416.451883805158
WZM0095118	3B3	d_98	#F8766D	17	123.022922868935	495.845706789143
WZM0095119	3B3	d_98	#F8766D	22	99.5340082723734	416.899361240843
WZM0095120	3B3	d_98	#F8766D	19	259.870210097161	279.885311219984
WZM0095121	3B3	d_98	#F8766D	3	157.084392532892	247.611758827921
WZM0095123	3B3	d_98	#F8766D	16	143.068107851152	419.348605923624
WZM0095124	3B3	d_98	#F8766D	40	346.411274806704	873.429287077903
WZM0095125	3B3	d_98	#F8766D	25	437.901608284416	753.204807914961
WZM0095126	3B3	d_98	#F8766D	21	189.557702820884	238.808829526201
WZM0095127	3B3	d_98	#F8766D	10	420.370423051065	441.495704955048
WZM0095128	3B3	d_98	#F8766D	4	252.454623056642	191.771319045628
WZM0095129	3B3	d_98	#F8766D	22	83.1869489456059	377.331052826844
WZM0095130	3B3	d_98	#F8766D	17	186.516687677397	555.428762740765
WZM0095133	3B3	d_98	#F8766D	24	453.204773335505	691.404255930236
WZM0095134	3B3	d_98	#F8766D	21	137.393099556496	285.83299958763
WZM0095135	3B3	d_98	#F8766D	8	400.440600911104	501.343369147786
WZM0095136	3B3	d_98	#F8766D	10	494.438186696042	393.180718259283
WZM0095137	3B3	d_98	#F8766D	21	191.073104998192	305.159880011063
WZM0095138	3B3	d_98	#F8766D	33	547.941218980739	510.562335106661
WZM0095139	3B3	d_98	#F8766D	20	91.4819922175794	414.583438591651
WZM0095140	3B3	d_98	#F8766D	14	309.594196582728	354.799273721391
WZM0095141	3B3	d_98	#F8766D	18	101.74946719634	477.589568918621
WZM0095142	3B3	d_98	#F8766D	23	174.529241505817	442.365476457347
WZM0095143	3B3	d_98	#F8766D	11	238.074931207008	487.497392005738
WZM0095144	3B3	d_98	#F8766D	15	91.9359616438211	430.614602301689
WZM0095145	3B3	d_98	#F8766D	25	457.187400025433	762.913819965879
WZM0095146	3B3	d_98	#F8766D	21	182.420156777345	279.98554917909
WZM0095147	3B3	d_98	#F8766D	26	287.703596251104	700.610064454817
WZM0095148	3B3	d_98	#F8766D	22	46.932621561599	453.703784570586
WZM0095149	3B3	d_98	#F8766D	20	105.206088717933	398.058731227942
WZM0095150	3B3	d_98	#F8766D	38	398.433178720184	886.084075694758
WZM0095151	3B3	d_98	#F8766D	22	86.9157541112632	416.764134061261
WZM0095152	3B3	d_98	#F8766D	22	85.2099521470618	446.610468589931
WZM0095154	3B3	d_98	#F8766D	16	111.2470413107	444.521143999328
WZM0095155	3B3	d_98	#F8766D	17	172.617025538817	538.252695277611
WZM0095156	3B3	d_98	#F8766D	12	299.430437444097	420.448152006591
WZM0095158	3B3	d_98	#F8766D	15	96.2447589932622	420.580632115293
WZM0095159	3B3	d_98	#F8766D	21	142.652299555407	276.495475997359
WZM0095160	3B3	d_98	#F8766D	17	169.821889937691	527.275337547073
WZM0095162	3B3	d_98	#F8766D	39	256.353093613058	759.539000196942
WZM0095163	3B3	d_98	#F8766D	13	324.744959290748	410.876297096968
WZM0095164	3B3	d_98	#F8766D	38	364.857049502017	879.886881526222
WZM0095165	3B3	d_98	#F8766D	9	304.576416393004	452.795324070912
WZM0095166	3B3	d_98	#F8766D	37	283.302966744707	809.059026086584
WZM0095167	3B3	d_98	#F8766D	22	52.3244071511805	401.826798762481
WZM0095170	3B3	d_98	#F8766D	17	164.994095860798	554.386709264303
WZM0095171	3B3	d_98	#F8766D	22	90.2324753394194	406.249899285315
WZM0095172	3B3	d_98	#F8766D	28	422.687689780446	668.885634747339
WZM0095173	3B3	d_98	#F8766D	11	257.090815354958	451.546442819126
WZM0095174	3B3	d_98	#F8766D	14	278.622848223672	368.836709655176
WZM0095175	3B3	d_98	#F8766D	19	277.068157908761	297.542314872024
WZM0095176	3B3	d_98	#F8766D	22	93.1190175667176	377.14948729541
WZM0095178	3B3	d_98	#F8766D	20	120.50442862532	361.171096829412
WZM0095179	3B3	d_98	#F8766D	40	344.276631099343	884.742300827321
WZM0095180	3B3	d_98	#F8766D	17	193.395720939873	566.914155222495
WZM0095181	3B3	d_98	#F8766D	44	447.768063348541	888.546298401841
WZM0095182	3B3	d_98	#F8766D	22	79.4916506722028	324.724432103539
WZM0095184	3B3	d_98	#F8766D	31	541.662460419053	548.272633980233
WZM0095186	3B3	d_98	#F8766D	22	76.5898896003923	435.112242226607
WZM0095187	3B3	d_98	#F8766D	15	117.266849628012	508.968512846703
WZM0095188	3B3	d_98	#F8766D	2	128.345191254367	234.715918528746
WZM0095189	3B3	d_98	#F8766D	8	394.783479778192	457.497501682354
WZM0095191	3B3	d_98	#F8766D	23	90.4528395463505	413.875871661751
WZM0095192	3B3	d_98	#F8766D	20	75.1753844344725	355.364017557967
WZM0095194	3B3	d_98	#F8766D	21	214.49734303596	303.25303386763
WZM0095195	3B3	d_98	#F8766D	4	267.334195301683	214.109434058311
WZM0095196	3B3	d_98	#F8766D	15	101.242553558287	481.201597196034
WZM0095197	3B3	d_98	#F8766D	21	173.379627055106	281.607307736096
WZM0095198	3B3	d_98	#F8766D	12	297.739076511635	400.290624816873
WZM0095201	3B3	d_98	#F8766D	21	154.823823317594	330.835030865117
WZM0095203	3B3	d_98	#F8766D	20	73.195086348838	371.575793154596
WZM0095204	3B3	d_98	#F8766D	15	149.887789880023	474.516269506332
WZM0095205	3B3	d_98	#F8766D	39	224.899165006557	790.140439764512
WZM0095208	3B3	d_98	#F8766D	4	284.147571516371	197.39025725839
WZM0095209	3B3	d_98	#F8766D	21	219.090368065151	292.797504225983
WZM0095210	3B3	d_98	#F8766D	28	419.480323942624	651.733134325906
WZM0095211	3B3	d_98	#F8766D	21	158.955207549265	258.681719903016
WZM0095212	3B3	d_98	#F8766D	20	149.929780165016	429.192512304304
WZM0095213	3B3	d_98	#F8766D	24	551.583299421771	697.33160196271
WZM0095214	3B3	d_98	#F8766D	12	225.681049478127	389.153659306257
WZM0095215	3B3	d_98	#F8766D	16	154.120946814278	418.835684178567
WZM0095216	3B3	d_98	#F8766D	10	458.406446090879	417.638300004834
WZM0095217	3B3	d_98	#F8766D	10	442.691672091046	430.393675162367
WZM0095218	3B3	d_98	#F8766D	8	481.011994739751	510.770655669682
WZM0095219	3B3	d_98	#F8766D	18	107.527665148729	448.733662405831
WZM0095220	3B3	d_98	#F8766D	37	247.795549306907	835.548590391104
WZM0095221	3B3	d_98	#F8766D	50	557.011808539457	823.1332609903
WZM0095222	3B3	d_98	#F8766D	20	83.5496100219395	340.249727026715
WZM0095223	3B3	d_98	#F8766D	37	265.250626929842	823.732465617461
WZM0095224	3B3	d_98	#F8766D	21	156.35079135458	333.768752657237
WZM0095225	3B3	d_98	#F8766D	15	41.3661776253726	440.706192536067
WZM0095226	3B3	d_98	#F8766D	24	556.605600428272	637.646404733224
WZM0095227	3B3	d_98	#F8766D	22	106.66659482931	414.702807338791
WZM0095229	3B3	d_98	#F8766D	12	293.738834519203	441.019441277171
WZM0095230	3B3	d_98	#F8766D	10	452.93834636587	409.819840078197
WZM0095231	3B3	d_98	#F8766D	50	552.455123499535	811.263783812883
WZM0095232	3B3	d_98	#F8766D	8	437.909440657678	519.081005813645
WZM0095233	3B3	d_98	#F8766D	21	183.838607237214	321.762938972353
WZM0095234	3B3	d_98	#F8766D	24	532.727399822701	673.889424442755
WZM0095235	3B3	d_98	#F8766D	3	188.768491174702	162.495184590642
WZM0095236	3B3	d_98	#F8766D	16	178.478925069841	442.423974413953
WZM0095237	3B3	d_98	#F8766D	10	495.958868442439	410.778445013483
WZM0095238	3B3	d_98	#F8766D	8	461.662345714667	474.180971602203
WZM0095239	3B3	d_98	#F8766D	17	176.764469943457	557.503043011437
WZM0095240	3B3	d_98	#F8766D	10	517.338145408398	473.447354919404
WZM0095241	3B3	d_98	#F8766D	4	252.35673941341	200.619073268669
WZM0095242	3B3	d_98	#F8766D	14	310.626582368908	323.817258226959
WZM0095243	3B3	d_98	#F8766D	14	303.52226379669	340.376539280947
WZM0095244	3B3	d_98	#F8766D	16	137.701584251181	480.615731261866
WZM0095245	3B3	d_98	#F8766D	26	259.116557046056	731.754071338284
WZM0095247	3B3	d_98	#F8766D	37	215.112229750821	804.792058597509
WZM0095248	3B3	d_98	#F8766D	33	509.867960585691	503.18968716754
WZM0095250	3B3	d_98	#F8766D	17	184.876275244733	583.189629410104
WZM0095251	3B3	d_98	#F8766D	20	109.008724792728	371.200146154404
WZM0095252	3B3	d_98	#F8766D	21	175.47122923746	288.38712349673
WZM0095253	3B3	d_98	#F8766D	12	329.8999615836	438.461043774537
WZM0095254	3B3	d_98	#F8766D	16	166.236908527927	427.875949403919
WZM0095256	3B3	d_98	#F8766D	21	209.007501692212	278.37707758087
WZM0095257	3B3	d_98	#F8766D	20	55.0175869903217	363.62121061641
WZM0095258	3B3	d_98	#F8766D	10	506.411920470477	447.573765073825
WZM0095259	3B3	d_98	#F8766D	10	465.02862089291	429.979516351192
WZM0095261	3B3	d_98	#F8766D	37	324.317875168498	840.780988136612
WZM0095262	3B3	d_98	#F8766D	10	414.872763346732	389.378558474144
WZM0095263	3B3	d_98	#F8766D	37	254.29556490138	847.168189759741
WZM0095264	3B3	d_98	#F8766D	10	452.610561647255	377.911689454403
WZM0095265	3B3	d_98	#F8766D	10	427.183683562564	453.782010792507
WZM0095266	3B3	d_98	#F8766D	33	562.054255777243	518.145771308376
WZM0095267	3B3	d_98	#F8766D	10	489.652467027985	403.680253885218
WZM0095269	3B3	d_98	#F8766D	25	411.529331310754	751.961152094113
WZM0095270	3B3	d_98	#F8766D	15	105.416575479212	493.993463134416
WZM0095271	3B3	d_98	#F8766D	10	452.963837195199	382.316637275813
WZM0095272	3B3	d_98	#F8766D	4	226.256889974424	212.732498144768
WZM0095273	3B3	d_98	#F8766D	10	395.07608197847	368.301014119444
WZM0095275	3B3	d_98	#F8766D	8	389.41456970263	505.963669267921
WZM0095276	3B3	d_98	#F8766D	18	141.20387866864	480.611472597499
WZM0095277	3B3	d_98	#F8766D	15	80.4203088713866	452.685179878716
WZM0095280	3B3	d_98	#F8766D	14	328.534791845798	315.32952134601
WZM0095281	3B3	d_98	#F8766D	47	865.619288448665	529.96004620798
WZM0095283	3B3	d_98	#F8766D	22	33.956639424995	387.665156933068
WZM0095285	3B3	d_98	#F8766D	12	344.536665613821	391.769406247867
WZM0095286	3B3	d_98	#F8766D	10	447.42581841344	448.350485459169
WZM0095287	3B3	d_98	#F8766D	20	84.1233813258334	405.075171984582
WZM0095288	3B3	d_98	#F8766D	10	442.839775460635	367.622323381772
WZM0095290	3B3	d_98	#F8766D	21	201.240615764246	255.786675032787
WZM0095291	3B3	d_98	#F8766D	10	426.664504735629	402.267789407119
WZM0095292	3B3	d_98	#F8766D	13	301.442112913979	405.911988225382
WZM0095293	3B3	d_98	#F8766D	41	381.684534675228	776.103262322696
WZM0095296	3B3	d_98	#F8766D	43	420.299199251116	823.442719599252
WZM0095298	3B3	d_98	#F8766D	21	152.959786024537	288.808474784257
WZM0095299	3B3	d_98	#F8766D	43	432.858174765651	869.22820201548
WZM0095300	3B3	d_98	#F8766D	10	485.459831310461	459.235830874403
WZM0095301	3B3	d_98	#F8766D	22	90.8993047442587	358.467517332788
WZM0095302	3B3	d_98	#F8766D	8	438.293874164918	455.982756073783
WZM0095303	3B3	d_98	#F8766D	20	35.8849433256874	375.850577833381
WZM0095306	3B3	d_98	#F8766D	53	756.159259266196	674.773061860055
WZM0095307	3B3	d_98	#F8766D	13	302.38997140729	402.062132966907
WZM0095308	3B3	d_98	#F8766D	10	501.246523845051	452.616673360264
WZM0095309	3B3	d_98	#F8766D	16	182.414418900995	474.359812490395
WZM0095310	3B3	d_98	#F8766D	21	176.805839103806	327.774857423497
WZM0095311	3B3	d_98	#F8766D	38	445.759088366514	847.508569604894
WZM0095312	3B3	d_98	#F8766D	10	422.971834749771	433.028664104947
WZM0095313	3B3	d_98	#F8766D	42	301.666258388719	794.758063819717
WZM0095314	3B3	d_98	#F8766D	39	251.244820416496	777.354039749322
WZM0095315	3B3	d_98	#F8766D	9	382.381266966537	477.374980800664
WZM0095316	3B3	d_98	#F8766D	26	317.964546652472	726.281817828207
WZM0095317	3B3	d_98	#F8766D	23	150.910693310876	373.519361990769
WZM0095318	3B3	d_98	#F8766D	43	405.915479089255	806.671320548971
WZM0095319	3B3	d_98	#F8766D	44	442.517973234934	919.846321360573
WZM0095320	3B3	d_98	#F8766D	16	235.562448898595	397.435705708809
WZM0095321	3B3	d_98	#F8766D	33	512.300120404829	480.345686705329
WZM0095322	3B3	d_98	#F8766D	24	491.345491920349	699.620676607708
WZM0095323	3B3	d_98	#F8766D	18	48.1617725259635	410.44812940254
WZM0095324	3B3	d_98	#F8766D	14	297.125727474119	378.141732830821
WZM0095325	3B3	d_98	#F8766D	48	767.794502942217	623.344708334938
WZM0095326	3B3	d_98	#F8766D	14	340.947518626566	379.51634299399
WZM0095327	3B3	d_98	#F8766D	17	168.753944168217	552.207087275266
WZM0095328	3B3	d_98	#F8766D	21	138.040481261471	318.944303764819
WZM0095329	3B3	d_98	#F8766D	8	380.112539066528	498.193553325912
WZM0095330	3B3	d_98	#F8766D	32	626.654149584386	620.512134118072
WZM0095331	3B3	d_98	#F8766D	38	383.88631194985	867.204577137968
WZM0095332	3B3	d_98	#F8766D	20	79.4580409506437	380.695668038666
WZM0095333	3B3	d_98	#F8766D	9	321.114014795013	431.76337817039
WZM0095335	3B3	d_98	#F8766D	15	56.3692520141704	453.657123425012
WZM0095336	3B3	d_98	#F8766D	10	425.97154327839	437.662452139684
WZM0095338	3B3	d_98	#F8766D	14	310.16309008376	349.145343799119
WZM0095339	3B3	d_98	#F8766D	44	442.093728408518	882.627785237241
WZM0095340	3B3	d_98	#F8766D	16	218.813049743995	398.426530759519
WZM0095341	3B3	d_98	#F8766D	21	227.943673774617	285.168508659867
WZM0095342	3B3	d_98	#F8766D	20	59.0039698342018	370.954408346459
WZM0095343	3B3	d_98	#F8766D	17	175.243561657939	503.829942436633
WZM0095344	3B3	d_98	#F8766D	10	472.074269549092	419.101513454781
WZM0095345	3B3	d_98	#F8766D	27	447.042348834511	577.627930600751
WZM0095346	3B3	d_98	#F8766D	14	305.819036235689	274.013081405146
WZM0095348	3B3	d_98	#F8766D	4	275.092908571878	212.133715717132
WZM0095349	3B3	d_98	#F8766D	16	158.501374907539	447.240035717422
WZM0095350	3B3	d_98	#F8766D	14	265.657937876419	359.476163230012
WZM0095351	3B3	d_98	#F8766D	16	169.185797643821	421.623803432436
WZM0095352	3B3	d_98	#F8766D	8	414.491704646194	467.757355332672
WZM0095354	3B3	d_98	#F8766D	30	441.756323134234	655.452108885453
WZM0095356	3B3	d_98	#F8766D	17	160.751789081767	526.881593269541
WZM0095357	3B3	d_98	#F8766D	18	110.005950449319	474.637021824311
WZM0095358	3B3	d_98	#F8766D	4	294.46967893459	189.213587352428
WZM0095361	3B3	d_98	#F8766D	4	301.286306871425	190.104030511476
WZM0095362	3B3	d_98	#F8766D	1	212.166999308634	107.677409139465
WZM0095363	3B3	d_98	#F8766D	22	102.075130309861	415.144359322694
WZM0095364	3B3	d_98	#F8766D	10	475.159680536959	392.148962399176
WZM0095365	3B3	d_98	#F8766D	20	35.6038195924083	396.285717776037
